uid,reg_date,device,gender,country,age
42754969,2017-12-07T00:00:00Z,iOS,M,USA,22
32725727,2017-12-10T00:00:00Z,and,M,DEU,16
60628072,2015-08-18T00:00:00Z,iOS,F,TUR,27
92193015,2017-09-03T00:00:00Z,iOS,F,DEU,20
65616971,2015-10-03T00:00:00Z,and,M,USA,47
39392922,2017-10-26T00:00:00Z,iOS,F,USA,27
22601578,2017-06-30T00:00:00Z,and,M,CAN,15
96346816,2017-12-19T00:00:00Z,and,F,CAN,20
24208136,2016-07-20T00:00:00Z,and,M,BRA,18
18540045,2016-07-09T00:00:00Z,iOS,F,USA,22
42756932,2017-12-17T00:00:00Z,and,M,USA,32
75853997,2018-03-05T00:00:00Z,and,M,BRA,38
87997508,2017-05-19T00:00:00Z,iOS,F,BRA,28
19866979,2017-12-24T00:00:00Z,and,F,USA,19
41948777,2017-11-04T00:00:00Z,and,M,DEU,21
57233128,2017-10-29T00:00:00Z,and,M,USA,22
47881305,2017-12-03T00:00:00Z,iOS,M,BRA,20
71349141,2017-02-28T00:00:00Z,iOS,F,DEU,47
87749554,2017-04-04T00:00:00Z,and,F,USA,26
58045129,2016-09-02T00:00:00Z,and,F,BRA,39
67832058,2018-01-28T00:00:00Z,and,M,USA,16
14193591,2017-07-01T00:00:00Z,and,F,USA,40
81155623,2017-01-06T00:00:00Z,and,F,USA,20
52005251,2016-03-31T00:00:00Z,iOS,M,BRA,19
71451282,2016-06-06T00:00:00Z,and,F,USA,22
27989038,2017-08-14T00:00:00Z,iOS,M,BRA,43
18724654,2017-07-25T00:00:00Z,iOS,F,USA,32
94509847,2017-01-24T00:00:00Z,iOS,M,TUR,17
19015706,2017-12-10T00:00:00Z,iOS,F,USA,57
88117797,2017-06-30T00:00:00Z,and,M,CAN,15
91702304,2017-10-08T00:00:00Z,and,F,BRA,28
98363593,2017-08-07T00:00:00Z,iOS,M,FRA,21
15852286,2017-08-19T00:00:00Z,and,F,BRA,15
26597381,2017-07-31T00:00:00Z,and,F,USA,32
80199144,2016-12-04T00:00:00Z,and,M,FRA,22
83028334,2016-05-22T00:00:00Z,iOS,F,BRA,17
95985819,2018-02-22T00:00:00Z,and,M,DEU,27
27202963,2016-06-11T00:00:00Z,iOS,F,BRA,22
51423045,2016-03-06T00:00:00Z,iOS,M,BRA,18
51204990,2018-03-07T00:00:00Z,and,F,USA,23
32528121,2016-09-03T00:00:00Z,and,F,BRA,46
38929057,2016-03-29T00:00:00Z,iOS,M,CAN,22
26632677,2016-09-22T00:00:00Z,and,F,DEU,15
31580566,2017-07-21T00:00:00Z,iOS,M,TUR,18
92070388,2018-02-22T00:00:00Z,iOS,F,CAN,42
81506223,2016-02-04T00:00:00Z,and,F,USA,18
60651035,2015-11-07T00:00:00Z,and,M,FRA,17
91721973,2016-09-24T00:00:00Z,iOS,M,USA,17
47320178,2017-10-17T00:00:00Z,and,F,USA,19
54370235,2018-01-23T00:00:00Z,and,M,BRA,16
51418509,2016-01-29T00:00:00Z,and,F,BRA,27
37690192,2017-07-19T00:00:00Z,iOS,M,USA,44
36086960,2017-11-26T00:00:00Z,iOS,M,USA,20
72384305,2017-03-22T00:00:00Z,and,F,BRA,18
60041482,2017-06-19T00:00:00Z,and,F,BRA,28
85346995,2018-01-31T00:00:00Z,iOS,F,FRA,19
60137554,2017-06-24T00:00:00Z,iOS,M,USA,21
12612196,2017-06-15T00:00:00Z,iOS,F,DEU,20
35733010,2017-12-04T00:00:00Z,and,M,BRA,29
38271045,2018-01-03T00:00:00Z,and,M,USA,18
23811557,2015-12-17T00:00:00Z,and,M,DEU,21
14001208,2018-03-17T00:00:00Z,and,M,DEU,22
40819186,2017-06-21T00:00:00Z,and,F,USA,20
98397832,2017-12-31T00:00:00Z,iOS,M,USA,16
80598105,2016-12-07T00:00:00Z,iOS,F,USA,59
88698497,2015-09-25T00:00:00Z,and,F,USA,16
12696854,2017-09-16T00:00:00Z,and,F,USA,20
37091383,2017-10-06T00:00:00Z,iOS,M,USA,29
52632535,2018-02-25T00:00:00Z,and,F,BRA,17
68559670,2018-01-31T00:00:00Z,iOS,M,FRA,37
23834699,2017-12-19T00:00:00Z,iOS,F,BRA,21
60774239,2016-05-11T00:00:00Z,and,F,BRA,18
12970206,2015-10-05T00:00:00Z,and,M,BRA,21
79550609,2017-10-20T00:00:00Z,and,F,BRA,20
74712537,2018-01-02T00:00:00Z,iOS,M,USA,17
40035851,2017-12-06T00:00:00Z,iOS,M,USA,20
63935315,2016-11-20T00:00:00Z,iOS,M,BRA,23
55851411,2016-07-28T00:00:00Z,iOS,F,TUR,25
69035524,2018-03-14T00:00:00Z,iOS,F,USA,33
24227425,2018-02-18T00:00:00Z,iOS,M,DEU,15
68807182,2017-10-30T00:00:00Z,iOS,F,BRA,17
56084676,2017-04-01T00:00:00Z,and,M,USA,21
33024926,2018-01-25T00:00:00Z,iOS,M,BRA,32
16137858,2016-10-19T00:00:00Z,and,M,USA,31
44094739,2017-09-25T00:00:00Z,and,F,USA,31
81166885,2017-08-23T00:00:00Z,iOS,F,BRA,16
93459881,2017-05-11T00:00:00Z,and,F,USA,15
67757543,2016-11-30T00:00:00Z,and,M,FRA,24
79343367,2017-05-13T00:00:00Z,iOS,F,FRA,16
25825650,2017-08-18T00:00:00Z,iOS,F,USA,19
43231247,2016-02-16T00:00:00Z,and,M,USA,22
69089791,2017-05-25T00:00:00Z,and,M,USA,20
33823875,2016-09-25T00:00:00Z,and,F,FRA,17
42097136,2016-02-01T00:00:00Z,and,F,BRA,20
90342188,2015-09-15T00:00:00Z,and,M,USA,15
84929136,2018-02-04T00:00:00Z,iOS,F,USA,25
82753665,2017-03-11T00:00:00Z,and,F,TUR,27
25169278,2017-12-09T00:00:00Z,and,M,DEU,26
22001260,2015-03-19T00:00:00Z,iOS,F,USA,21
45548157,2017-07-03T00:00:00Z,iOS,F,FRA,22
33106455,2017-05-24T00:00:00Z,iOS,M,USA,25
59303164,2018-02-20T00:00:00Z,iOS,F,CAN,19
91159060,2018-03-04T00:00:00Z,iOS,M,BRA,70
67520820,2018-03-02T00:00:00Z,and,M,CAN,54
20961913,2018-03-16T00:00:00Z,iOS,F,TUR,32
63903693,2016-04-19T00:00:00Z,iOS,M,USA,18
27494491,2018-02-26T00:00:00Z,iOS,F,BRA,33
76935358,2017-02-17T00:00:00Z,and,F,USA,19
28192675,2016-01-02T00:00:00Z,and,F,BRA,18
33379986,2016-12-09T00:00:00Z,iOS,F,BRA,15
12069318,2017-11-26T00:00:00Z,iOS,F,USA,26
71050075,2018-03-01T00:00:00Z,iOS,F,USA,17
71437132,2017-09-11T00:00:00Z,and,M,FRA,21
30825655,2016-08-10T00:00:00Z,iOS,M,FRA,24
22795069,2016-09-09T00:00:00Z,and,M,DEU,18
55564142,2017-11-09T00:00:00Z,iOS,M,USA,15
42981948,2018-03-15T00:00:00Z,and,M,USA,16
97308098,2018-02-08T00:00:00Z,and,F,BRA,27
96364601,2017-11-11T00:00:00Z,and,F,TUR,19
86639953,2018-01-21T00:00:00Z,and,F,BRA,20
69886602,2016-03-22T00:00:00Z,and,M,FRA,29
59100767,2016-08-18T00:00:00Z,and,F,USA,30
85417581,2017-01-04T00:00:00Z,iOS,F,USA,19
41702219,2017-06-14T00:00:00Z,iOS,M,BRA,21
87755299,2017-07-07T00:00:00Z,iOS,F,TUR,19
13691910,2017-02-12T00:00:00Z,and,F,CAN,26
98793578,2016-10-20T00:00:00Z,iOS,F,BRA,30
36241614,2017-11-28T00:00:00Z,and,F,DEU,39
22222767,2016-04-07T00:00:00Z,and,F,USA,18
94307593,2018-01-11T00:00:00Z,and,F,FRA,19
59976775,2017-12-26T00:00:00Z,and,M,DEU,30
64350693,2018-03-02T00:00:00Z,and,F,USA,17
69431605,2017-09-19T00:00:00Z,iOS,F,USA,31
72084116,2017-01-21T00:00:00Z,and,M,BRA,20
43953158,2017-03-02T00:00:00Z,iOS,M,BRA,17
19077253,2017-12-27T00:00:00Z,iOS,F,BRA,23
53604176,2016-06-28T00:00:00Z,and,F,CAN,18
38589619,2017-08-31T00:00:00Z,and,M,USA,27
27550491,2018-02-11T00:00:00Z,and,M,USA,24
68033237,2016-10-13T00:00:00Z,and,F,USA,17
74197218,2016-11-24T00:00:00Z,iOS,M,USA,22
54606131,2018-03-02T00:00:00Z,iOS,M,USA,22
74699440,2017-09-25T00:00:00Z,and,M,CAN,17
53399440,2017-12-12T00:00:00Z,and,M,BRA,15
55316121,2017-04-15T00:00:00Z,and,F,USA,29
11900179,2018-01-04T00:00:00Z,iOS,M,USA,16
88723305,2018-03-18T00:00:00Z,iOS,F,BRA,21
66048231,2017-12-13T00:00:00Z,and,M,USA,16
91776860,2018-02-24T00:00:00Z,and,F,BRA,21
57348545,2017-11-09T00:00:00Z,iOS,F,USA,26
25538447,2018-03-11T00:00:00Z,iOS,M,USA,31
62424489,2015-07-04T00:00:00Z,iOS,F,TUR,18
78468626,2017-05-29T00:00:00Z,and,M,USA,15
41551497,2017-11-01T00:00:00Z,iOS,M,USA,18
98848605,2018-02-04T00:00:00Z,iOS,M,FRA,15
53859176,2018-02-19T00:00:00Z,and,M,BRA,20
50117766,2017-11-08T00:00:00Z,and,M,FRA,19
39021164,2017-06-12T00:00:00Z,and,F,BRA,33
96275776,2018-02-26T00:00:00Z,iOS,M,BRA,16
69149872,2018-01-14T00:00:00Z,iOS,M,CAN,18
67168858,2017-11-01T00:00:00Z,and,F,USA,22
38482719,2018-03-09T00:00:00Z,and,M,FRA,15
61155874,2015-04-14T00:00:00Z,and,F,USA,54
13510462,2018-01-31T00:00:00Z,and,M,BRA,25
57146434,2017-09-21T00:00:00Z,and,M,TUR,15
65934196,2017-05-05T00:00:00Z,and,F,DEU,30
70404306,2018-01-29T00:00:00Z,and,M,USA,19
54935558,2017-12-25T00:00:00Z,iOS,F,DEU,17
73967276,2016-09-28T00:00:00Z,iOS,F,CAN,49
21602622,2018-01-26T00:00:00Z,iOS,F,USA,25
50874301,2017-05-26T00:00:00Z,iOS,F,USA,32
52208738,2017-09-04T00:00:00Z,and,M,BRA,25
25136002,2017-08-03T00:00:00Z,and,M,DEU,23
67132633,2017-11-15T00:00:00Z,and,M,TUR,18
29134322,2018-01-19T00:00:00Z,iOS,M,FRA,18
33113495,2017-03-09T00:00:00Z,and,F,DEU,18
79773997,2016-03-01T00:00:00Z,iOS,M,DEU,22
70872477,2017-10-11T00:00:00Z,and,F,USA,15
72695725,2018-01-16T00:00:00Z,and,F,DEU,24
29045156,2017-05-13T00:00:00Z,and,M,DEU,20
72282136,2017-09-26T00:00:00Z,and,M,USA,30
19209879,2017-12-06T00:00:00Z,iOS,F,USA,27
44315272,2018-03-04T00:00:00Z,and,M,USA,15
65909638,2017-09-22T00:00:00Z,iOS,F,DEU,15
98832016,2016-01-12T00:00:00Z,and,M,FRA,32
88525920,2016-03-07T00:00:00Z,and,F,BRA,23
39666084,2018-01-13T00:00:00Z,iOS,M,DEU,18
53249524,2018-03-03T00:00:00Z,iOS,F,BRA,20
74530356,2018-03-16T00:00:00Z,iOS,F,USA,23
44080112,2018-02-20T00:00:00Z,and,M,BRA,34
74459568,2018-01-31T00:00:00Z,iOS,F,DEU,26
78090096,2018-02-18T00:00:00Z,and,F,USA,17
27963488,2017-06-18T00:00:00Z,and,M,TUR,15
13320400,2017-01-14T00:00:00Z,and,M,USA,18
80800298,2016-10-08T00:00:00Z,and,M,USA,21
16830530,2017-10-04T00:00:00Z,and,M,TUR,15
79717125,2017-07-05T00:00:00Z,iOS,F,TUR,16
60999002,2015-03-11T00:00:00Z,iOS,F,FRA,30
13567562,2018-02-14T00:00:00Z,and,M,USA,20
75710699,2018-02-28T00:00:00Z,and,M,TUR,25
57271072,2018-01-21T00:00:00Z,iOS,M,BRA,25
19535800,2017-01-31T00:00:00Z,iOS,M,BRA,16
83715497,2017-12-12T00:00:00Z,and,F,FRA,18
97803334,2016-12-18T00:00:00Z,iOS,F,BRA,15
11218858,2017-11-09T00:00:00Z,and,M,USA,38
74336087,2016-02-04T00:00:00Z,iOS,F,USA,20
29653375,2018-03-07T00:00:00Z,iOS,M,DEU,31
48854119,2017-09-30T00:00:00Z,iOS,M,DEU,53
32666542,2017-09-30T00:00:00Z,and,M,USA,15
44161564,2016-10-01T00:00:00Z,iOS,F,USA,27
57506654,2015-08-18T00:00:00Z,iOS,F,TUR,27
24304201,2017-06-01T00:00:00Z,and,M,TUR,16
38921007,2016-12-03T00:00:00Z,and,M,USA,23
46558398,2017-06-27T00:00:00Z,iOS,F,USA,25
81452599,2017-09-22T00:00:00Z,and,F,BRA,19
81734962,2016-10-03T00:00:00Z,and,F,BRA,16
48156640,2018-01-16T00:00:00Z,iOS,M,USA,22
89680529,2018-01-27T00:00:00Z,iOS,F,BRA,15
73688107,2017-10-20T00:00:00Z,iOS,F,TUR,18
41127226,2017-06-15T00:00:00Z,iOS,F,USA,15
28717030,2017-11-05T00:00:00Z,and,M,USA,35
65753107,2017-10-04T00:00:00Z,iOS,M,BRA,17
29624127,2017-06-25T00:00:00Z,and,F,USA,20
12277418,2016-10-27T00:00:00Z,and,M,TUR,42
74517139,2016-12-05T00:00:00Z,and,F,DEU,22
81468436,2018-01-25T00:00:00Z,iOS,F,TUR,22
67016634,2017-08-23T00:00:00Z,and,M,TUR,37
42081035,2017-05-23T00:00:00Z,and,F,BRA,22
68659712,2017-12-05T00:00:00Z,and,F,USA,18
54887543,2016-08-15T00:00:00Z,and,M,BRA,23
14480982,2018-03-15T00:00:00Z,and,F,DEU,32
72284590,2017-10-25T00:00:00Z,and,M,TUR,46
76143708,2018-02-12T00:00:00Z,iOS,M,USA,15
11160453,2016-01-10T00:00:00Z,iOS,M,BRA,52
89075077,2017-07-05T00:00:00Z,iOS,M,USA,19
30040472,2017-11-15T00:00:00Z,and,F,USA,17
16678217,2016-05-31T00:00:00Z,and,F,USA,81
42345004,2016-11-26T00:00:00Z,and,M,DEU,30
11260267,2018-02-20T00:00:00Z,iOS,F,USA,67
86533602,2016-01-09T00:00:00Z,and,F,BRA,18
56366511,2018-03-13T00:00:00Z,iOS,M,DEU,15
92406186,2017-12-17T00:00:00Z,and,F,USA,40
32869380,2017-03-11T00:00:00Z,and,F,USA,41
13785462,2015-11-16T00:00:00Z,iOS,F,USA,20
42493534,2017-09-24T00:00:00Z,and,F,TUR,30
31461117,2017-12-14T00:00:00Z,and,F,USA,26
35050710,2018-02-27T00:00:00Z,iOS,M,TUR,19
28019345,2017-12-20T00:00:00Z,and,F,BRA,23
19888163,2017-02-15T00:00:00Z,and,F,USA,17
37591592,2017-10-02T00:00:00Z,iOS,M,BRA,16
69355183,2017-11-20T00:00:00Z,and,M,TUR,20
57925651,2017-05-11T00:00:00Z,and,F,BRA,19
11679440,2017-11-29T00:00:00Z,and,F,BRA,25
53241493,2018-03-17T00:00:00Z,and,M,CAN,21
77361226,2017-12-21T00:00:00Z,and,M,DEU,17
87254522,2018-01-08T00:00:00Z,iOS,F,DEU,39
18408688,2018-02-25T00:00:00Z,iOS,M,BRA,20
88936844,2018-01-31T00:00:00Z,and,F,FRA,42
59089713,2018-03-05T00:00:00Z,and,F,BRA,16
89950630,2018-03-06T00:00:00Z,iOS,M,USA,46
69305833,2017-08-23T00:00:00Z,and,F,TUR,19
68934851,2016-09-27T00:00:00Z,and,M,CAN,41
26278281,2017-05-03T00:00:00Z,iOS,F,DEU,16
75853368,2016-10-01T00:00:00Z,and,M,FRA,29
80535603,2018-01-05T00:00:00Z,and,M,USA,31
61728331,2018-01-27T00:00:00Z,iOS,F,BRA,24
91858158,2018-01-18T00:00:00Z,and,F,USA,37
33413247,2017-10-14T00:00:00Z,and,M,BRA,19
24351709,2018-03-09T00:00:00Z,and,F,TUR,20
75654582,2017-10-07T00:00:00Z,and,M,BRA,16
72962379,2018-02-26T00:00:00Z,and,F,FRA,28
26305906,2017-11-22T00:00:00Z,iOS,M,BRA,20
83637041,2017-07-22T00:00:00Z,and,F,USA,19
41218109,2017-02-06T00:00:00Z,iOS,F,USA,45
69022365,2017-12-30T00:00:00Z,and,M,BRA,17
17365874,2016-04-07T00:00:00Z,iOS,M,USA,22
30572194,2018-03-06T00:00:00Z,iOS,F,BRA,19
59146167,2017-04-17T00:00:00Z,and,F,BRA,24
21934831,2017-03-24T00:00:00Z,and,M,BRA,28
62971644,2016-02-15T00:00:00Z,iOS,F,TUR,35
45315657,2018-03-03T00:00:00Z,iOS,F,USA,28
50649910,2018-02-25T00:00:00Z,and,F,USA,35
52795972,2017-08-06T00:00:00Z,iOS,F,USA,26
92399136,2018-01-23T00:00:00Z,and,F,BRA,32
20978865,2017-09-27T00:00:00Z,iOS,F,TUR,17
54345788,2018-01-27T00:00:00Z,and,F,DEU,31
64672436,2016-03-29T00:00:00Z,iOS,M,USA,30
19503989,2018-03-06T00:00:00Z,iOS,F,USA,42
73905960,2017-09-09T00:00:00Z,iOS,M,USA,35
37174053,2018-01-05T00:00:00Z,and,F,BRA,50
95667004,2018-01-06T00:00:00Z,iOS,M,USA,23
95004159,2017-07-05T00:00:00Z,iOS,M,BRA,26
93256063,2016-07-21T00:00:00Z,iOS,F,USA,25
91572041,2017-09-02T00:00:00Z,iOS,M,BRA,17
48852227,2018-02-13T00:00:00Z,and,M,TUR,21
38377391,2017-09-25T00:00:00Z,and,M,USA,39
30574400,2016-09-30T00:00:00Z,iOS,M,BRA,29
20543817,2017-02-14T00:00:00Z,and,F,TUR,18
39524495,2017-03-01T00:00:00Z,and,M,USA,17
50016444,2017-10-21T00:00:00Z,and,M,BRA,29
73530558,2018-03-18T00:00:00Z,and,F,TUR,19
66749905,2016-12-30T00:00:00Z,and,M,FRA,44
37941951,2016-09-30T00:00:00Z,and,M,CAN,37
31655521,2017-10-16T00:00:00Z,and,M,BRA,22
62062262,2016-11-24T00:00:00Z,and,F,USA,30
90831283,2017-08-11T00:00:00Z,iOS,F,USA,38
74362967,2016-02-12T00:00:00Z,and,F,DEU,17
72486587,2018-02-06T00:00:00Z,iOS,M,BRA,19
67082799,2017-05-16T00:00:00Z,and,F,USA,15
94008948,2018-02-25T00:00:00Z,and,M,DEU,31
33122780,2018-02-08T00:00:00Z,and,F,DEU,23
84115134,2018-02-17T00:00:00Z,and,F,FRA,16
70870870,2017-04-10T00:00:00Z,and,F,BRA,18
28889710,2017-04-18T00:00:00Z,iOS,F,BRA,33
95419583,2018-02-16T00:00:00Z,and,M,TUR,16
62168594,2018-03-10T00:00:00Z,and,M,FRA,49
46898712,2016-06-20T00:00:00Z,and,F,DEU,25
68300185,2017-09-24T00:00:00Z,and,F,DEU,22
77253842,2017-10-10T00:00:00Z,and,M,CAN,17
15346611,2017-05-09T00:00:00Z,and,M,USA,29
40465669,2017-08-06T00:00:00Z,iOS,F,DEU,73
55464292,2016-03-08T00:00:00Z,and,F,DEU,21
17200409,2017-04-06T00:00:00Z,and,M,USA,29
27684810,2017-07-20T00:00:00Z,and,F,DEU,16
57930559,2016-11-09T00:00:00Z,iOS,M,USA,16
19657384,2017-03-28T00:00:00Z,and,F,BRA,23
56333509,2017-07-08T00:00:00Z,and,M,BRA,41
93224579,2018-03-04T00:00:00Z,iOS,F,TUR,15
23402494,2018-02-26T00:00:00Z,and,M,BRA,16
63382038,2015-11-04T00:00:00Z,iOS,M,DEU,34
36724187,2018-02-01T00:00:00Z,iOS,M,BRA,15
53657749,2018-02-15T00:00:00Z,iOS,M,BRA,17
87912872,2017-04-23T00:00:00Z,iOS,F,USA,20
37082663,2017-12-28T00:00:00Z,iOS,M,USA,21
98369802,2016-10-23T00:00:00Z,and,M,FRA,22
52729759,2017-05-22T00:00:00Z,and,M,DEU,17
56806349,2016-10-19T00:00:00Z,iOS,M,DEU,32
18401982,2017-08-12T00:00:00Z,iOS,M,USA,56
92876552,2017-10-03T00:00:00Z,iOS,F,BRA,24
54612752,2017-12-11T00:00:00Z,and,F,USA,26
28177676,2016-09-19T00:00:00Z,iOS,F,BRA,31
98873907,2016-08-20T00:00:00Z,and,M,TUR,36
56599382,2017-02-02T00:00:00Z,and,F,USA,29
55565048,2016-04-04T00:00:00Z,and,M,USA,37
38732896,2017-06-21T00:00:00Z,iOS,M,USA,24
39631985,2017-08-05T00:00:00Z,and,M,USA,27
26812473,2017-05-22T00:00:00Z,iOS,F,BRA,46
67005581,2018-03-12T00:00:00Z,and,M,DEU,20
88411837,2017-05-08T00:00:00Z,and,F,USA,27
79639955,2017-12-08T00:00:00Z,iOS,M,TUR,20
21719430,2016-12-23T00:00:00Z,and,F,TUR,15
45464301,2018-01-03T00:00:00Z,iOS,F,FRA,18
59364765,2017-11-06T00:00:00Z,and,M,DEU,25
62931400,2016-11-24T00:00:00Z,and,M,USA,15
27540203,2018-01-23T00:00:00Z,iOS,F,USA,18
21538125,2018-02-21T00:00:00Z,iOS,F,BRA,15
46227726,2017-07-18T00:00:00Z,and,F,FRA,38
91120466,2018-01-24T00:00:00Z,iOS,M,TUR,24
76256331,2017-06-30T00:00:00Z,and,M,TUR,15
47250703,2017-05-08T00:00:00Z,iOS,F,USA,15
58538097,2018-01-18T00:00:00Z,and,F,USA,39
32926480,2017-09-07T00:00:00Z,and,M,BRA,19
29411055,2016-08-15T00:00:00Z,iOS,F,USA,19
14157421,2018-02-21T00:00:00Z,and,F,TUR,21
81950281,2017-12-20T00:00:00Z,iOS,F,BRA,16
45524625,2017-12-03T00:00:00Z,iOS,M,USA,20
36843582,2017-08-19T00:00:00Z,iOS,M,USA,25
92220148,2016-06-28T00:00:00Z,iOS,M,USA,16
54652453,2018-01-22T00:00:00Z,and,F,USA,15
37282033,2018-02-16T00:00:00Z,iOS,M,BRA,15
98582124,2017-10-15T00:00:00Z,iOS,M,BRA,38
16717012,2017-05-22T00:00:00Z,and,M,USA,47
43416947,2017-04-23T00:00:00Z,and,M,USA,28
77553900,2018-01-25T00:00:00Z,and,M,BRA,17
20638533,2018-01-28T00:00:00Z,and,M,DEU,15
76414063,2017-11-14T00:00:00Z,iOS,M,DEU,19
28989224,2017-02-03T00:00:00Z,iOS,F,BRA,22
14812296,2016-01-09T00:00:00Z,iOS,M,BRA,23
80455264,2017-06-17T00:00:00Z,and,M,BRA,20
34207371,2018-01-23T00:00:00Z,and,F,CAN,33
36591733,2017-09-21T00:00:00Z,and,F,USA,17
67117120,2018-02-10T00:00:00Z,iOS,F,BRA,18
73575468,2015-09-01T00:00:00Z,iOS,M,FRA,27
11525442,2016-10-08T00:00:00Z,and,M,USA,17
85093037,2017-11-02T00:00:00Z,and,F,USA,16
73860328,2017-03-10T00:00:00Z,iOS,F,DEU,18
42124264,2017-08-14T00:00:00Z,and,M,CAN,28
80334500,2017-04-22T00:00:00Z,and,F,FRA,26
33808649,2017-07-20T00:00:00Z,and,F,USA,15
37531575,2018-03-17T00:00:00Z,and,F,BRA,20
75908743,2016-03-19T00:00:00Z,and,M,TUR,41
95791631,2016-05-06T00:00:00Z,and,F,USA,16
71334696,2016-07-09T00:00:00Z,and,F,USA,16
79271090,2016-03-20T00:00:00Z,iOS,F,USA,36
38614235,2017-09-29T00:00:00Z,and,M,USA,15
35158907,2018-03-07T00:00:00Z,and,F,USA,19
85729331,2018-02-26T00:00:00Z,iOS,F,USA,16
51715481,2017-04-30T00:00:00Z,and,M,BRA,51
39006037,2016-09-23T00:00:00Z,and,F,TUR,17
60251022,2017-11-18T00:00:00Z,iOS,M,USA,17
14483132,2017-09-07T00:00:00Z,and,M,BRA,26
48847272,2017-07-17T00:00:00Z,iOS,F,BRA,29
70701648,2018-01-25T00:00:00Z,iOS,F,BRA,15
28585900,2018-03-04T00:00:00Z,iOS,F,USA,16
43093109,2017-01-13T00:00:00Z,and,F,CAN,25
46783419,2017-09-26T00:00:00Z,and,F,BRA,26
19098799,2017-09-05T00:00:00Z,and,F,USA,27
75269886,2017-07-31T00:00:00Z,iOS,F,USA,19
60910985,2017-09-18T00:00:00Z,iOS,F,USA,26
47665122,2016-12-17T00:00:00Z,iOS,F,BRA,16
83095162,2016-03-09T00:00:00Z,and,F,BRA,31
44308137,2018-02-13T00:00:00Z,iOS,F,CAN,22
30147037,2017-08-19T00:00:00Z,iOS,M,BRA,15
46784964,2017-03-27T00:00:00Z,iOS,F,BRA,15
99217078,2017-01-23T00:00:00Z,iOS,M,USA,21
81623623,2018-03-10T00:00:00Z,and,M,BRA,27
73431825,2018-01-30T00:00:00Z,iOS,F,BRA,17
68220003,2016-03-20T00:00:00Z,iOS,F,USA,20
55150337,2016-07-04T00:00:00Z,and,M,BRA,16
79357759,2018-03-11T00:00:00Z,iOS,M,BRA,16
13603409,2017-09-02T00:00:00Z,iOS,F,USA,45
64342681,2017-09-12T00:00:00Z,iOS,F,USA,15
30398652,2018-01-16T00:00:00Z,and,M,USA,29
97203019,2018-01-14T00:00:00Z,and,M,USA,23
60629710,2017-05-31T00:00:00Z,and,F,BRA,44
46060933,2017-11-23T00:00:00Z,iOS,F,BRA,28
78369154,2018-02-19T00:00:00Z,and,M,DEU,35
16495268,2016-11-04T00:00:00Z,and,F,DEU,42
92406387,2017-12-12T00:00:00Z,and,F,FRA,21
26564989,2018-03-07T00:00:00Z,iOS,M,DEU,17
86082151,2017-11-20T00:00:00Z,iOS,M,BRA,15
93555315,2017-12-18T00:00:00Z,iOS,F,DEU,18
57694272,2017-08-16T00:00:00Z,iOS,F,DEU,26
59638103,2017-10-27T00:00:00Z,and,F,USA,15
93964656,2017-07-24T00:00:00Z,iOS,F,DEU,29
53385778,2017-06-01T00:00:00Z,and,M,USA,19
53918861,2018-02-13T00:00:00Z,iOS,M,USA,26
17785493,2017-03-04T00:00:00Z,and,F,BRA,22
93215849,2017-10-16T00:00:00Z,iOS,F,BRA,22
77591742,2017-11-05T00:00:00Z,and,M,TUR,16
63424915,2016-08-19T00:00:00Z,and,F,USA,32
40722416,2018-01-14T00:00:00Z,iOS,M,USA,15
55729679,2017-04-09T00:00:00Z,iOS,F,BRA,23
11424600,2017-07-03T00:00:00Z,and,M,USA,18
37317845,2017-06-27T00:00:00Z,and,M,FRA,39
87584963,2017-05-12T00:00:00Z,iOS,F,USA,33
91380878,2018-02-11T00:00:00Z,and,F,BRA,47
55853390,2017-05-05T00:00:00Z,and,M,DEU,28
16025502,2018-03-02T00:00:00Z,iOS,M,BRA,32
18315067,2017-11-30T00:00:00Z,iOS,M,BRA,34
14611542,2017-05-16T00:00:00Z,and,F,USA,17
84695404,2016-09-29T00:00:00Z,iOS,M,TUR,22
56053178,2018-03-18T00:00:00Z,iOS,F,USA,20
84260103,2017-11-25T00:00:00Z,iOS,M,USA,41
71982031,2018-02-07T00:00:00Z,iOS,M,BRA,23
51802951,2017-01-20T00:00:00Z,iOS,M,USA,59
56549253,2016-08-17T00:00:00Z,and,F,USA,44
28531596,2018-01-21T00:00:00Z,and,F,USA,20
88324599,2017-11-07T00:00:00Z,and,F,BRA,25
65452141,2015-10-28T00:00:00Z,and,F,CAN,31
14839947,2017-08-19T00:00:00Z,iOS,F,USA,15
54920788,2017-12-06T00:00:00Z,and,M,BRA,22
32912962,2016-01-07T00:00:00Z,iOS,F,USA,32
15560520,2017-05-17T00:00:00Z,and,F,USA,42
29381448,2017-11-18T00:00:00Z,iOS,F,USA,21
68294302,2018-02-28T00:00:00Z,and,M,BRA,17
62753836,2018-02-04T00:00:00Z,iOS,M,BRA,17
95715272,2016-12-17T00:00:00Z,and,M,BRA,20
60823969,2018-02-25T00:00:00Z,and,M,TUR,16
25109135,2016-05-30T00:00:00Z,iOS,M,BRA,25
27106302,2018-03-16T00:00:00Z,and,M,DEU,22
51844129,2017-12-03T00:00:00Z,and,M,USA,17
74810758,2016-09-08T00:00:00Z,and,M,USA,17
91852624,2018-02-23T00:00:00Z,and,M,BRA,73
