date,uid,price
2016-05-10,73621343,199
2017-01-11,73621343,499
2017-10-10,73621343,299
2016-03-31,55037982,599
2017-11-30,55037982,599
2016-07-08,51382898,599
2017-02-06,51382898,199
2017-02-09,51382898,499
2017-06-11,51382898,499
2017-08-23,51382898,499
2017-11-02,51382898,199
2018-01-06,51382898,299
2018-04-15,93632923,99
2017-08-14,18331960,599
2017-11-29,18331960,199
2018-01-22,18331960,499
2018-04-12,18331960,599
2017-01-10,34556343,299
2017-02-26,34556343,299
2017-05-02,34556343,899
2017-05-06,34556343,299
2017-06-05,34556343,499
2017-06-29,34556343,199
2018-01-10,34556343,99
2018-02-16,34556343,599
2018-04-12,34556343,99
2016-09-11,27875279,499
2016-10-13,27875279,499
2016-12-23,27875279,599
2016-12-31,27875279,299
2017-03-23,27875279,199
2017-05-02,27875279,199
2017-05-24,27875279,299
2017-06-21,27875279,599
2017-07-20,27875279,499
2017-09-18,27875279,499
2017-12-18,27875279,199
2015-08-19,78394137,199
2017-07-21,78394137,499
2016-02-20,45467205,199
2017-02-17,45467205,299
2017-10-18,45467205,299
2018-02-25,45467205,499
2017-09-09,98772739,299
2018-03-22,98772739,299
2017-09-25,30265412,199
2017-11-28,30265412,299
2017-11-04,49176758,499
2018-02-01,49176758,199
2018-02-19,49176758,199
2018-03-13,49176758,299
2015-10-23,56441885,199
2016-01-30,56441885,599
2016-05-01,56441885,299
2017-01-30,56441885,99
2017-02-20,56441885,299
2017-12-02,56441885,599
2018-01-02,56441885,599
2018-01-10,56441885,499
2018-03-04,56441885,599
2016-06-04,79665346,199
2016-07-23,79665346,899
2016-08-25,79665346,499
2016-11-06,79665346,299
2017-02-08,79665346,499
2017-03-18,79665346,899
2017-04-16,79665346,499
2017-04-18,79665346,299
2017-06-12,79665346,199
2017-08-09,79665346,599
2017-10-12,79665346,899
2017-12-22,99959300,199
2018-04-18,99959300,299
2015-12-28,90159877,199
2016-08-04,90159877,599
2016-12-01,90159877,499
2017-01-06,90159877,299
2017-04-15,90159877,299
2017-05-11,90159877,99
2018-03-08,19276139,499
2017-06-26,36133227,299
2017-05-12,86883967,199
2017-07-09,86883967,199
2017-07-13,86883967,199
2017-08-21,86883967,199
2017-08-13,80657304,499
2017-08-28,80657304,499
2017-09-12,80657304,599
2017-12-22,79112602,299
2018-02-04,79112602,499
2017-08-20,49646136,599
2017-12-02,49646136,499
2017-12-14,49646136,899
2018-03-23,49646136,299
2017-10-20,38580781,499
2015-08-21,50511591,599
2015-10-04,50511591,499
2016-03-08,50511591,299
2016-03-13,50511591,499
2016-05-16,50511591,499
2016-06-11,50511591,299
2016-10-18,50511591,599
2016-11-18,50511591,599
2017-01-05,50511591,199
2017-01-14,50511591,299
2017-05-30,50511591,199
2017-06-20,50511591,599
2017-10-14,48178398,599
2018-02-13,48178398,199
2018-02-25,48178398,99
2018-03-13,48178398,499
2015-06-27,67972857,199
2015-10-18,67972857,599
2016-02-24,67972857,299
2016-03-13,67972857,299
2016-05-28,67972857,499
2016-05-30,67972857,499
2016-10-22,67972857,499
2016-10-25,67972857,599
2017-02-16,67972857,599
2017-07-03,67972857,499
2017-08-15,67972857,499
2017-08-29,67972857,299
2018-01-15,67972857,299
2018-02-07,67972857,299
2018-02-10,67972857,199
2018-03-13,67972857,499
2017-04-06,41854684,199
2017-05-20,41854684,599
2017-12-08,41854684,499
2018-03-09,41854684,299
2016-07-31,41217161,499
2017-03-01,41217161,499
2017-08-16,41217161,99
2018-01-24,41217161,599
2016-11-16,13707223,199
2017-12-16,13707223,199
2016-06-04,81768530,899
2016-09-11,81768530,199
2017-02-21,81768530,299
2017-05-08,81768530,299
2017-05-31,81768530,299
2017-07-14,81768530,299
2018-03-13,81768530,499
2017-02-25,64947937,499
2017-05-09,64947937,499
2017-07-21,64947937,499
2018-01-25,64947937,599
2018-04-11,64947937,299
2018-01-24,82188207,199
2018-04-04,82188207,299
2018-04-05,82188207,299
2016-04-04,11873330,299
2016-04-09,11873330,599
2016-07-27,11873330,99
2016-08-08,11873330,499
2016-12-20,11873330,499
2017-01-16,11873330,499
2017-02-20,11873330,499
2017-02-26,11873330,299
2017-03-24,11873330,299
2017-04-02,11873330,299
2017-08-06,11873330,299
2017-09-30,11873330,299
2017-10-21,11873330,499
2017-11-21,11873330,499
2017-12-13,11873330,599
2018-02-25,38729331,599
2017-10-06,51598549,199
2018-01-02,51598549,299
2018-02-06,51598549,499
2018-04-07,51598549,499
2017-03-06,70253108,499
2017-08-23,70253108,299
2017-12-13,70253108,499
2018-03-04,70253108,199
2018-03-28,70253108,599
2017-06-06,36380501,599
2017-08-06,36380501,299
2017-09-24,36380501,199
2018-04-06,36380501,499
2017-08-22,51361059,499
2017-08-28,51361059,299
2015-09-15,39790818,499
2015-09-21,39790818,299
2016-02-17,39790818,599
2016-03-11,39790818,199
2016-03-23,39790818,499
2017-02-16,39790818,599
2017-09-05,39790818,299
2017-10-04,39790818,199
2016-05-06,20771598,199
2016-06-13,20771598,299
2016-08-31,20771598,299
2017-03-10,36777946,599
2017-03-17,36777946,499
2017-03-18,36777946,499
2017-06-24,36777946,499
2017-12-20,36777946,499
2018-01-22,36777946,599
2018-01-24,91718203,199
2018-01-26,91718203,299
2018-03-06,91718203,499
2018-03-29,56588332,199
2017-12-30,21065998,499
2018-04-08,21065998,199
2016-08-02,58417681,499
2016-08-31,58417681,499
2016-10-12,58417681,499
2016-11-25,58417681,99
2017-07-31,58417681,299
2016-08-30,72672553,299
2016-10-28,72672553,599
2017-08-19,72672553,499
2017-10-25,72672553,199
2018-03-09,72672553,499
2016-09-26,48288628,599
2016-10-01,48288628,299
2017-01-11,48288628,299
2017-02-06,48288628,599
2017-03-24,48288628,299
2017-04-02,48288628,599
2017-05-03,48288628,299
2017-05-30,48288628,499
2017-09-08,48288628,499
2017-10-17,48288628,599
2017-12-06,48288628,199
2018-03-24,48288628,199
2015-07-28,46036537,299
2015-09-28,46036537,299
2016-09-23,46036537,299
2016-09-28,46036537,599
2017-02-04,46036537,199
2017-06-18,46036537,299
2017-10-14,99561013,499
2016-09-24,86502503,199
2016-10-11,86502503,499
2016-10-13,86502503,299
2016-12-09,86502503,199
2016-12-30,86502503,499
2017-03-26,86502503,199
2017-10-18,86502503,599
2017-11-03,86502503,499
2018-03-09,86502503,499
2018-03-31,59463309,899
2018-04-10,59463309,199
2017-02-28,98531496,499
2017-08-26,98531496,599
2017-09-03,98531496,199
2017-09-25,98531496,499
2017-10-25,98531496,599
2016-03-03,82886649,499
2016-03-05,82886649,199
2016-09-20,82886649,299
2016-12-14,82886649,499
2017-02-10,82886649,299
2017-08-31,82886649,199
2017-09-01,82886649,499
2017-06-08,82135797,299
2017-06-21,82135797,499
2017-07-08,82135797,299
2017-09-27,82135797,199
2017-12-01,82135797,499
2017-12-19,82135797,599
2018-02-15,82135797,299
2018-03-10,82135797,599
2017-12-27,22504413,299
2016-12-27,25888195,599
2017-01-17,25888195,199
2017-03-31,25888195,299
2017-04-30,25888195,199
2017-05-02,25888195,299
2017-06-14,25888195,199
2017-07-24,25888195,299
2016-04-27,91038419,299
2016-06-04,91038419,499
2016-11-10,91038419,299
2016-12-15,91038419,499
2017-01-14,91038419,299
2017-04-22,91038419,299
2017-06-22,91038419,499
2017-10-09,91038419,199
2017-11-30,91038419,299
2018-02-03,91038419,199
2016-12-11,85912875,299
2016-12-25,85912875,599
2017-02-17,85912875,499
2017-03-18,85912875,499
2017-03-23,85912875,299
2017-12-20,85912875,599
2018-01-28,85912875,299
2018-02-21,85912875,199
2018-01-22,71812474,299
2017-09-23,35617953,599
2018-03-31,35617953,899
2017-11-14,36602992,199
2018-03-14,36602992,499
2016-10-13,65596163,599
2016-11-15,68065534,299
2017-11-13,68065534,199
2017-12-19,68065534,499
2017-05-25,52520471,299
2017-08-24,52520471,599
2016-07-01,37057461,499
2017-04-28,37057461,299
2017-09-20,37057461,599
2018-02-15,37057461,499
2016-12-27,44020015,299
2017-01-26,44020015,599
2017-02-20,44020015,499
2017-03-11,44020015,199
2017-08-22,44020015,599
2018-01-03,44020015,899
2018-02-27,44020015,199
2018-03-15,44020015,599
2018-04-06,44020015,199
2017-12-27,53788047,599
2018-02-13,53788047,299
2018-04-19,53788047,599
2016-04-13,80455581,199
2017-01-14,80455581,199
2017-04-08,80455581,299
2017-07-24,80455581,599
2017-08-15,80455581,499
2017-02-20,11517400,499
2017-11-13,11517400,499
2018-03-16,70266410,499
2016-10-31,87643952,99
2016-12-05,87643952,99
2017-01-21,87643952,499
2017-01-25,87643952,199
2018-04-18,94411829,599
2018-02-27,85291214,599
2016-08-22,18716352,599
2016-10-05,18716352,499
2016-10-09,18716352,599
2016-12-31,18716352,299
2017-02-17,18716352,199
2017-06-19,18716352,99
2017-08-04,18716352,899
2017-10-20,18716352,299
2017-12-12,18716352,599
2016-09-29,70108791,99
2017-07-07,70108791,199
2017-08-02,70108791,599
2017-11-07,70108791,199
2017-12-12,70108791,199
2018-02-12,70108791,299
2015-11-20,60244069,599
2016-03-16,60244069,899
2017-04-19,60244069,199
2017-04-24,60244069,599
2017-05-11,60244069,199
2017-06-23,60244069,99
2017-07-07,60244069,299
2017-08-13,60244069,599
2017-11-18,60244069,299
2018-02-04,60244069,99
2017-03-20,33378047,599
2017-06-17,33378047,599
2017-09-19,33378047,299
2017-11-14,33378047,499
2018-01-17,33378047,199
2018-01-23,33378047,499
2018-02-20,33378047,299
2018-02-27,33378047,599
2017-09-18,84577252,499
2018-01-18,84577252,499
2018-02-13,29686098,99
2018-03-18,29686098,599
2016-10-06,61341526,199
2016-11-10,61341526,599
2016-11-24,61341526,599
2017-04-26,61341526,499
2017-05-12,61341526,199
2017-06-08,61341526,199
2017-06-23,61341526,599
2017-07-13,61341526,599
2017-11-10,61341526,299
2017-12-27,61341526,499
2018-04-14,61341526,299
2016-06-14,89833695,199
2017-08-26,89833695,599
2016-06-04,93545105,299
2016-12-31,93545105,499
2017-11-28,23539226,599
2018-01-21,23539226,599
2017-04-30,83137942,599
2017-06-25,83137942,299
2015-10-10,54533737,499
2015-12-05,54533737,199
2016-03-15,54533737,499
2016-03-19,54533737,199
2016-06-26,54533737,199
2016-09-14,54533737,499
2016-10-22,54533737,299
2017-07-15,54533737,499
2017-08-15,54533737,299
2017-12-02,54533737,899
2018-04-16,14604461,499
2017-07-01,36018795,299
2017-07-09,36018795,599
2017-09-30,36018795,599
2017-11-25,36018795,299
2018-01-15,44764224,199
2017-04-22,34447873,299
2017-05-06,34447873,599
2017-06-05,34447873,199
2017-10-23,34447873,299
2017-11-02,67943958,599
2017-01-01,35630433,299
2017-02-17,35630433,499
2017-06-02,35630433,599
2018-01-07,35630433,99
2018-03-11,60818287,599
2016-01-20,86317184,199
2016-04-28,86317184,199
2016-05-12,86317184,599
2017-05-03,86317184,199
2017-11-27,86317184,99
2015-12-26,58998645,299
2016-06-09,58998645,299
2017-07-01,58998645,299
2015-10-08,31534722,199
2015-11-10,31534722,299
2016-03-26,31534722,299
2016-04-22,31534722,599
2016-04-29,31534722,299
2016-10-10,31534722,499
2017-01-07,31534722,99
2017-02-11,31534722,599
2017-03-04,31534722,299
2017-08-18,31534722,199
2017-10-11,31534722,299
2017-10-16,31534722,199
2017-12-18,31534722,499
2018-01-10,31534722,199
2018-03-05,25881423,299
2017-03-02,13666240,299
2017-03-25,13666240,499
2018-02-03,13666240,599
2017-10-19,15641848,599
2017-10-29,15641848,499
2017-11-20,15641848,199
2018-01-09,15641848,299
2018-01-23,15641848,599
2018-04-19,15641848,499
2017-07-25,14535441,199
2016-06-14,34215807,299
2016-11-20,34215807,299
2017-05-10,34215807,499
2017-05-25,34215807,899
2017-06-01,34215807,199
2017-08-07,34215807,199
2017-08-22,34215807,499
2017-09-14,34215807,199
2017-11-20,34215807,499
2018-02-24,34215807,599
2017-01-01,61657495,199
2017-08-31,96717230,199
2018-03-19,96717230,599
2016-09-15,90917929,499
2016-12-17,90917929,499
2016-12-29,90917929,99
2017-01-12,90917929,199
2017-01-26,90917929,499
2017-08-06,90917929,499
2017-12-23,90917929,499
2018-01-27,90917929,499
2016-12-08,95889233,299
2018-02-18,95889233,299
2016-12-13,74545341,499
2017-03-26,74545341,599
2017-04-07,74545341,299
2017-05-21,74545341,199
2017-07-25,74545341,199
2017-08-12,74545341,299
2017-11-09,74545341,499
2017-11-13,85313229,199
2017-12-02,85313229,499
2016-04-14,62357196,499
2016-05-29,62357196,199
2017-06-18,62357196,599
2017-11-10,62357196,499
2015-12-30,20910503,899
2016-08-08,20910503,299
2016-10-21,20910503,199
2017-12-04,20910503,599
2017-07-18,83300381,199
2017-08-07,83300381,499
2018-01-19,83300381,199
2018-01-21,83300381,299
2016-05-03,84110099,499
2017-03-05,84110099,599
2017-06-12,53149139,199
2018-03-28,83159797,499
2017-09-18,73371050,499
2015-10-29,21413446,299
2017-03-15,21413446,99
2017-08-21,21413446,299
2017-12-06,21413446,499
2016-09-11,98112947,599
2016-09-24,98112947,599
2017-03-10,98112947,199
2017-03-24,98112947,99
2017-08-22,98112947,299
2017-11-10,98112947,899
2018-04-03,98112947,499
2018-02-23,18072502,199
2018-03-05,18072502,299
2018-04-14,18072502,299
2015-05-23,78662707,299
2015-06-19,78662707,199
2016-04-18,78662707,199
2016-05-17,78662707,199
2017-07-06,78662707,599
2017-07-17,78662707,299
2017-10-24,78662707,599
2018-04-15,78662707,599
2017-01-28,62811973,299
2017-11-30,62811973,599
2015-08-29,79154715,599
2016-03-07,79154715,599
2016-04-07,79154715,199
2017-11-23,79154715,199
2015-05-13,76414302,99
2015-12-30,76414302,199
2016-05-09,76414302,199
2016-07-05,76414302,499
2016-09-04,76414302,299
2016-12-31,76414302,99
2017-04-04,76414302,299
2017-10-09,12433630,499
2017-12-09,12433630,899
2018-02-11,12433630,199
2018-03-09,12433630,499
2017-08-22,67397295,499
2017-09-16,67397295,599
2017-12-01,54574402,499
2017-12-30,54574402,899
2018-01-13,54574402,499
2018-01-30,54574402,499
2016-12-26,53088432,199
2016-12-27,53088432,499
2017-05-01,53088432,499
2017-05-05,53088432,299
2017-06-17,53088432,199
2016-11-29,93346335,499
2017-04-27,93346335,599
2017-05-01,93346335,299
2017-07-16,93346335,199
2017-09-09,93346335,499
2017-09-12,93346335,599
2017-11-30,93346335,199
2018-02-23,93346335,499
2018-04-10,93346335,599
2015-12-28,52453243,199
2016-01-01,52453243,499
2016-12-08,52453243,499
2016-12-12,52453243,499
2017-02-14,52453243,599
2017-02-28,52453243,299
2017-03-26,52453243,199
2017-09-17,52453243,299
2017-09-22,52453243,199
2017-10-20,52453243,599
2018-02-04,52453243,299
2018-03-08,52453243,599
2018-03-20,52453243,499
2015-11-15,82914310,599
2016-01-18,82914310,499
2016-09-07,82914310,599
2016-11-24,82914310,199
2017-01-12,82914310,499
2017-05-27,82914310,499
2017-07-30,82914310,499
2017-11-30,82914310,599
2017-03-18,40323146,299
2017-10-28,40323146,599
2017-11-13,40323146,99
2018-02-16,47957186,499
2015-08-16,38724789,99
2016-04-05,38724789,299
2016-04-15,38724789,499
2016-06-07,38724789,499
2016-06-29,38724789,499
2016-07-06,38724789,499
2016-12-02,38724789,299
2016-12-21,38724789,299
2017-01-03,38724789,499
2017-03-15,38724789,599
2017-03-28,38724789,199
2017-03-31,38724789,499
2017-07-28,38724789,299
2017-12-04,62604760,499
2018-02-15,62604760,499
2018-03-03,31314994,599
2017-03-29,52674796,499
2017-08-19,52674796,599
2017-08-31,52674796,499
2017-10-17,52674796,199
2017-10-25,52674796,899
2018-02-22,52674796,599
2017-08-12,21412898,299
2017-09-16,21412898,299
2017-10-08,21412898,299
2017-11-30,21412898,199
2018-02-22,21412898,299
2016-02-24,17702311,499
2017-01-04,17702311,499
2017-08-01,17702311,199
2017-08-10,66057188,599
2017-09-18,66057188,599
2017-11-01,66057188,299
2016-07-17,83177816,499
2016-10-07,83177816,199
2016-12-30,83177816,299
2017-04-20,83177816,199
2017-06-09,83177816,199
2017-06-18,83177816,299
2017-06-20,83177816,299
2017-11-23,83177816,299
2018-04-07,83177816,599
2017-01-02,99811155,499
2017-04-10,99811155,199
2017-05-17,99811155,499
2017-06-04,99811155,599
2017-09-19,99811155,499
2017-11-19,99811155,299
2015-11-26,62388209,599
2016-06-09,62388209,299
2016-06-13,62388209,299
2016-09-08,62388209,599
2016-09-22,62388209,199
2017-05-27,62388209,199
2017-06-27,62388209,99
2017-08-18,62388209,599
2017-04-26,58138926,199
2017-08-07,58138926,199
2017-10-09,58138926,199
2018-01-09,58138926,299
2018-02-21,58138926,299
2017-06-09,92430913,199
2017-05-15,82133700,299
2017-07-01,82133700,299
2017-07-07,82133700,299
2017-07-30,82133700,299
2017-09-03,82133700,199
2017-09-30,82133700,199
2018-01-04,82133700,299
2017-06-15,99116452,299
2018-01-14,99116452,499
2016-09-06,60672536,599
2017-06-14,60672536,199
2017-08-23,60672536,299
2017-09-03,60672536,199
2018-04-03,60672536,299
2017-04-18,26874680,899
2017-06-11,26874680,499
2017-08-05,26874680,499
2018-02-05,26874680,499
2017-10-12,25193058,499
2017-12-26,25193058,599
2018-01-12,25193058,299
2018-01-29,25193058,499
2018-02-10,25193058,899
2015-10-02,81751161,499
2015-11-13,81751161,899
2016-02-21,81751161,899
2016-07-17,81751161,599
2017-02-28,81751161,499
2017-09-28,81751161,499
2017-02-28,25617862,199
2017-08-25,25617862,99
2016-12-22,99869224,899
2017-09-16,99869224,599
2017-08-11,76525733,199
2017-09-22,76525733,299
2017-09-24,76525733,299
2018-03-23,76525733,599
2016-11-01,93640116,199
2016-12-30,93640116,299
2017-12-18,93640116,299
2018-01-17,93640116,299
2018-03-21,93640116,599
2016-01-11,12143499,299
2016-10-19,12143499,599
2016-12-22,12143499,199
2017-04-11,22461903,599
2017-06-01,22461903,599
2017-07-30,22461903,199
2018-03-03,22461903,299
2018-04-08,22461903,899
2015-06-02,93878067,599
2015-06-05,93878067,299
2015-08-23,93878067,499
2016-02-21,93878067,199
2016-06-24,93878067,599
2016-12-03,93878067,199
2016-12-26,93878067,199
2017-03-16,93878067,199
2017-04-15,93878067,299
2017-06-02,93878067,299
2017-08-10,93878067,599
2017-10-06,93878067,299
2017-11-24,93878067,499
2017-04-18,44904986,599
2017-11-03,44904986,199
2017-11-12,17746096,299
2017-01-22,65076007,499
2017-11-01,65076007,199
2017-12-02,65076007,499
2017-12-12,65076007,299
2018-02-12,65076007,499
2017-04-10,58794497,299
2017-10-14,58794497,199
2017-11-09,58794497,599
2017-11-12,58794497,99
2016-05-02,78396161,499
2016-05-28,78396161,199
2016-07-03,78396161,499
2016-09-14,78396161,299
2016-10-07,78396161,599
2017-03-18,78396161,199
2017-05-03,78396161,299
2017-07-23,78396161,299
2017-09-28,78396161,499
2017-11-13,78396161,199
2017-12-26,78396161,299
2018-02-04,78396161,299
2015-08-18,22625090,199
2015-12-29,22625090,299
2016-03-20,22625090,499
2016-04-28,22625090,199
2016-04-29,22625090,599
2017-02-05,22625090,199
2017-04-24,22625090,199
2017-09-11,22625090,299
2018-03-22,52840491,499
2018-01-10,20216729,99
2017-12-27,37396218,499
2016-05-19,28741894,599
2016-09-13,28741894,299
2016-09-23,28741894,299
2017-03-08,28741894,499
2017-12-25,28741894,599
2018-01-03,78288666,499
2018-03-29,78288666,599
2017-01-08,40701321,499
2017-02-19,40701321,199
2017-04-10,40701321,599
2018-01-14,40701321,199
2018-03-26,40701321,299
2017-06-19,18885978,199
2018-01-30,18885978,599
2018-03-26,18885978,599
2016-10-04,40280088,299
2017-01-20,40280088,499
2017-09-23,40280088,299
2017-11-21,40280088,499
2017-11-29,40280088,599
2018-01-26,40280088,499
2018-02-17,40280088,199
2018-03-14,40280088,599
2018-04-09,40280088,199
2017-08-25,51947851,499
2017-12-04,51947851,299
2018-01-01,51947851,99
2018-03-01,51947851,299
2018-03-15,51947851,299
2018-03-20,51947851,299
2017-02-03,34512946,499
2017-09-23,34512946,199
2017-12-07,34512946,599
2018-04-03,34512946,199
2016-04-27,40784380,299
2016-05-04,40784380,299
2016-05-09,40784380,299
2016-07-16,40784380,599
2017-03-14,40784380,199
2017-04-17,40784380,899
2018-02-02,40784380,599
2017-05-01,40879487,499
2017-05-21,40879487,499
2017-08-20,40879487,499
2017-12-03,40879487,99
2018-01-10,40879487,299
2018-03-02,40879487,599
2018-03-01,63997295,599
2016-03-04,75041453,199
2016-06-02,75041453,299
2016-08-27,75041453,299
2016-11-13,75041453,299
2017-09-24,75041453,199
2017-11-06,75041453,199
2018-03-16,75041453,299
2017-10-11,27115877,599
2017-12-15,27115877,199
2018-02-18,27115877,599
2018-03-20,27115877,199
2018-02-09,63965243,199
2017-05-13,51621347,499
2017-05-18,51621347,599
2017-11-24,51621347,299
2017-06-19,81744292,899
2017-11-19,81744292,299
2018-04-18,81744292,199
2018-01-18,23938946,599
2018-03-29,23938946,899
2017-03-22,15388881,499
2017-03-30,15388881,599
2017-04-07,15388881,299
2016-04-08,74252856,499
2016-04-17,74252856,899
2016-08-06,74252856,199
2016-09-15,74252856,599
2016-09-28,74252856,499
2017-03-13,74252856,299
2017-04-18,74252856,199
2018-01-18,74252856,899
2018-02-28,74252856,599
2016-08-11,99119854,499
2016-12-22,99119854,899
2017-06-07,99119854,299
2017-06-08,99119854,499
2018-03-15,99119854,299
2015-12-19,32319647,299
2016-01-04,32319647,499
2017-02-14,32319647,599
2017-04-24,32319647,199
2017-06-29,32319647,599
2017-08-10,32319647,599
2018-03-30,36668736,499
2017-09-17,32552965,499
2017-10-21,32552965,599
2018-02-22,32552965,299
2017-09-22,82301715,599
2018-01-08,82301715,299
2017-09-02,31901567,299
2016-10-08,56660718,199
2016-10-29,56660718,499
2016-11-30,56660718,299
2017-01-03,56660718,499
2017-08-21,56660718,199
2018-04-19,56660718,299
2016-11-02,23579572,599
2017-03-29,23579572,299
2017-08-22,23579572,599
2016-07-09,52800944,599
2016-10-05,52800944,499
2017-01-22,52800944,199
2017-05-30,52800944,199
2017-07-05,52800944,599
2017-07-16,52800944,299
2017-09-19,52800944,499
2017-09-21,52800944,499
2018-01-16,52800944,99
2016-07-09,33962289,499
2016-11-02,33962289,499
2017-05-30,33962289,599
2017-10-25,33962289,599
2018-01-16,33962289,599
2018-01-21,33962289,299
2017-09-16,37296223,199
2017-12-25,37296223,299
2018-03-05,37296223,299
2018-03-30,37296223,299
2016-04-17,84657339,299
2017-12-04,88628735,199
2018-03-13,85021404,899
2018-04-21,85021404,299
2017-12-21,65613579,199
2018-04-21,65613579,299
2018-02-22,59340473,299
2018-02-28,59340473,599
2018-02-11,41486402,599
2018-03-17,41486402,299
2017-01-10,53992590,299
2017-03-11,53992590,499
2017-03-14,53992590,199
2017-09-16,53992590,299
2017-06-06,58305203,299
2017-07-11,58305203,299
2017-10-09,58305203,599
2017-12-15,58305203,499
2017-12-31,58305203,199
2018-01-05,58305203,499
2018-01-11,58305203,299
2018-02-01,58305203,899
2017-04-24,95570606,199
2018-03-10,95570606,599
2017-11-22,48902855,499
2017-12-14,48902855,599
2018-04-17,48902855,499
2017-09-30,57899823,599
2017-06-08,25873922,499
2017-09-13,25873922,299
2018-01-04,25873922,299
2018-04-10,25873922,199
2017-02-28,92241812,499
2017-03-27,92241812,299
2017-05-06,92241812,899
2017-07-27,92241812,499
2017-09-03,92241812,599
2017-10-07,92241812,499
2016-11-08,20447426,199
2017-04-22,20447426,499
2017-09-24,20447426,99
2017-10-07,20447426,99
2018-01-18,20447426,199
2018-02-08,20447426,499
2018-03-20,20447426,299
2017-05-05,62557041,599
2017-05-16,62557041,499
2017-06-16,62557041,199
2017-09-04,62557041,499
2017-12-14,62557041,599
2015-10-31,92746627,299
2015-11-24,92746627,599
2016-01-20,92746627,599
2016-02-27,92746627,499
2017-03-28,92746627,299
2017-05-06,92746627,499
2017-06-01,92746627,199
2017-06-14,92746627,499
2018-01-15,92746627,299
2016-09-29,21291201,599
2016-11-24,21291201,199
2017-07-18,21291201,199
2017-10-01,21291201,599
2018-01-13,21291201,499
2017-10-21,19173850,299
2017-12-06,19173850,299
2018-01-12,93798786,299
2016-03-29,56653666,499
2017-06-15,56653666,599
2017-07-14,56653666,199
2017-08-06,56653666,599
2018-03-26,56653666,299
2018-04-07,86605537,99
2017-03-26,98188241,499
2017-04-07,98188241,499
2017-05-13,98188241,599
2017-07-17,98188241,299
2017-11-29,98188241,299
2018-03-22,98188241,199
2018-04-04,98188241,599
2017-07-16,67829529,199
2017-08-18,67829529,299
2017-10-24,67829529,599
2018-01-02,67829529,299
2018-01-24,67829529,299
2016-04-19,99809200,99
2016-04-21,99809200,199
2017-02-02,99809200,299
2017-09-30,99809200,499
2017-10-21,99809200,299
2018-03-16,99809200,99
2016-08-22,84160914,299
2016-10-30,84160914,499
2017-01-03,84160914,199
2017-03-25,84160914,599
2017-06-14,84160914,299
2017-10-03,84160914,499
2018-03-24,84160914,299
2017-05-05,26968609,499
2017-05-27,26968609,499
2017-06-07,26968609,299
2015-11-22,18470617,299
2015-11-27,18470617,899
2015-12-22,18470617,499
2016-01-24,18470617,199
2016-04-27,18470617,199
2016-11-26,18470617,599
2017-02-04,18470617,899
2017-02-09,18470617,499
2017-09-05,18470617,199
2017-10-17,18470617,499
2018-01-13,18470617,499
2016-01-05,68803590,199
2016-02-29,68803590,199
2016-03-07,68803590,299
2016-03-21,68803590,299
2017-05-09,68803590,199
2017-08-24,68803590,599
2017-09-18,68803590,599
2018-04-16,68803590,299
2016-01-14,26445973,199
2016-06-04,26445973,599
2016-09-25,26445973,499
2016-10-24,26445973,599
2016-11-01,26445973,199
2016-11-27,26445973,599
2017-02-27,26445973,299
2017-09-28,26445973,499
2018-02-17,26445973,199
2017-03-13,29425861,199
2017-04-21,29425861,499
2017-04-25,29425861,199
2017-10-17,29425861,299
2017-10-23,29425861,499
2018-01-30,29425861,199
2018-03-13,29425861,299
2016-06-22,26654580,499
2016-08-18,26654580,599
2016-10-08,26654580,599
2017-01-28,26654580,199
2017-06-05,26654580,199
2017-07-16,26654580,599
2017-10-05,26654580,199
2018-02-26,26654580,299
2016-12-09,85938556,199
2017-05-26,85938556,599
2017-06-11,85938556,599
2017-10-23,85938556,499
2016-07-17,81727133,499
2016-08-06,81727133,299
2016-12-09,81727133,499
2017-12-18,81727133,299
2018-01-12,81727133,599
2016-08-06,86861714,499
2016-11-10,86861714,199
2016-11-23,86861714,299
2017-06-16,86861714,299
2017-07-15,86861714,499
2018-03-04,86861714,299
2016-10-22,98501896,299
2017-08-25,98501896,499
2018-02-17,98501896,199
2018-03-23,98501896,299
2017-12-02,13076253,499
2017-12-21,13076253,299
2018-01-29,13076253,499
2017-11-05,35846519,199
2018-02-01,35846519,299
2018-02-08,35846519,599
2018-03-01,35846519,499
2016-10-02,17928742,99
2018-04-13,17928742,499
2018-02-18,80186826,899
2018-03-22,80186826,199
2017-09-03,91158976,499
2017-10-06,91158976,299
2017-10-12,91158976,499
2017-11-30,91158976,599
2017-12-08,91158976,599
2018-01-16,91158976,299
2018-02-21,91158976,599
2018-02-22,91158976,299
2018-03-10,91158976,199
2016-08-23,46145825,599
2017-01-30,46145825,599
2017-07-08,46145825,199
2017-09-13,46145825,199
2017-11-02,46145825,199
2018-04-20,46145825,199
2017-10-29,75469251,299
2017-11-05,75469251,599
2017-12-31,75469251,499
2017-06-17,46716550,199
2017-09-30,46716550,199
2017-12-25,46716550,299
2018-02-17,46716550,199
2018-03-15,46716550,599
2017-06-19,25648326,599
2016-07-10,98459517,599
2016-10-31,98459517,299
2016-11-13,98459517,599
2017-08-15,98459517,499
2017-10-08,98459517,199
2017-09-10,87394320,499
2018-01-27,87394320,199
2018-01-29,87394320,199
2016-07-11,61020507,599
2016-11-30,61020507,299
2017-03-06,61020507,599
